sweep,replica,temperature,energy,cmdl,spec,curv,accepted,proposed,code_hash,graph_hash
54,2,1.4,10.186917,8.854095,1.649990,0.032075,215,550,e0ef94c5ccd545c61a358f1a62e9b8717c3756321e8988d27c4e922ca8b21693,f5ad52f38def232c12b08618a71bfcd4d788460a3715c36a40ab15d487c28f0f
55,0,1,10.186917,8.854095,1.649990,0.032075,216,560,179d211e904b384de637ac5c99ce3bad1104e52a8a61888bd31de143abfafd09,f5ad52f38def232c12b08618a71bfcd4d788460a3715c36a40ab15d487c28f0f
55,1,1.4,10.186917,8.854095,1.649990,0.032075,217,560,e0ef94c5ccd545c61a358f1a62e9b8717c3756321e8988d27c4e922ca8b21693,f5ad52f38def232c12b08618a71bfcd4d788460a3715c36a40ab15d487c28f0f
55,2,1.9599999999999997,10.175630,8.854095,1.649990,0.003858,242,560,e0ef94c5ccd545c61a358f1a62e9b8717c3756321e8988d27c4e922ca8b21693,4f6fb4ec02da25acaac9541983583af06887408b72ae2bd4cf994011ea44380b
56,0,1.4,10.179372,8.854095,1.649990,0.013214,223,570,e0ef94c5ccd545c61a358f1a62e9b8717c3756321e8988d27c4e922ca8b21693,4d533cef5149289f121e3a979cba1c966ef4eb6301abab87d57b3e6dc11f4b18
56,1,1.9599999999999997,8.928459,8.282174,0.805927,0.003858,245,570,e566a0b20848d18dc52df4c716a6ba02613110e90a5a7e4ccd1d51af2b0e1110,4f6fb4ec02da25acaac9541983583af06887408b72ae2bd4cf994011ea44380b
56,2,1,11.034087,9.426015,1.994052,0.032075,219,570,a39bb73c575ee5133c0d845190304113ace9b48a0d0f5a23dcbe1e78951272fa,f5ad52f38def232c12b08618a71bfcd4d788460a3715c36a40ab15d487c28f0f
57,0,1.9599999999999997,8.928459,8.282174,0.805927,0.003858,249,580,e566a0b20848d18dc52df4c716a6ba02613110e90a5a7e4ccd1d51af2b0e1110,4f6fb4ec02da25acaac9541983583af06887408b72ae2bd4cf994011ea44380b
57,1,1,10.288283,8.955461,1.649990,0.032075,224,580,37fb4f792e7711ae484f43a7bc058e81d9f0edf9458ead1975e4c64f87d7fe50,f5ad52f38def232c12b08618a71bfcd4d788460a3715c36a40ab15d487c28f0f
57,2,1.4,10.175630,8.854095,1.649990,0.003858,229,580,e0ef94c5ccd545c61a358f1a62e9b8717c3756321e8988d27c4e922ca8b21693,3a30d1b4ad06ed9a3fcbd74498f1634e4996a03c20d1403b1c63494fe3c2229a
58,0,1.9599999999999997,10.276996,8.955461,1.649990,0.003858,252,590,37fb4f792e7711ae484f43a7bc058e81d9f0edf9458ead1975e4c64f87d7fe50,4f6fb4ec02da25acaac9541983583af06887408b72ae2bd4cf994011ea44380b
58,1,1.4,8.928459,8.282174,0.805927,0.003858,233,590,e566a0b20848d18dc52df4c716a6ba02613110e90a5a7e4ccd1d51af2b0e1110,3a30d1b4ad06ed9a3fcbd74498f1634e4996a03c20d1403b1c63494fe3c2229a
58,2,1,8.939746,8.282174,0.805927,0.032075,229,590,e566a0b20848d18dc52df4c716a6ba02613110e90a5a7e4ccd1d51af2b0e1110,f5ad52f38def232c12b08618a71bfcd4d788460a3715c36a40ab15d487c28f0f
